Order_ID,Order_Date,Day_Name,Time_Slot,Order_Type,Customer_ID,Customer_Type,Visit_Count_Week,Section,Item_Name,Category,Quantity,Unit_Price,Unit_Cost,Payment_Method,Discount_Applied,Discount_Percent,Wait_Time_Minutes,Staff_Shift
109335,10/27/2025,Monday,Evening,Dine-In,C2369,Repeat,3,BBQ,Seekh Kebab,BBQ,3,180,110,Card,No,10,14,Morning
109336,11/21/2025,Friday,Afternoon,Dine-In,C0289,Repeat,6,BBQ,Chicken Boti,BBQ,4,480,310,Card,No,0,28,Evening
109337,1/22/2026,Thursday,Afternoon,Dine-In,C2048,New,1,Desi Food,Daal Mash,Main Course,4,600,400,Card,Yes,0,25,Evening
109338,11/4/2025,Tuesday,Night,Takeaway,C0172,New,1,Desi Food,Mix Vegetable,Main Course,4,650,420,Cash,Yes,5,26,Morning
109339,1/6/2026,Tuesday,Evening,Takeaway,C1749,New,1,BBQ,Beef Boti,BBQ,3,700,520,Card,Yes,15,19,Morning
109340,12/6/2025,Saturday,Night,Dine-In,C1493,New,1,BBQ,Chicken Boti,BBQ,5,480,310,Card,Yes,15,7,Evening
109341,11/25/2025,Tuesday,Night,Takeaway,C0428,Repeat,3,Juice Bar,Banana Shake,Drink,3,220,150,Card,Yes,0,17,Evening
109342,12/23/2025,Tuesday,Evening,Dine-In,C2023,Repeat,2,Sweet Section,Custard,Dessert,4,150,100,Card,No,5,19,Morning
109343,12/9/2025,Tuesday,Afternoon,Takeaway,C2122,Repeat,6,Desi Food,Chicken White Karahi,Main Course,5,1950,1200,Card,Yes,15,6,Morning
109344,1/9/2026,Friday,Evening,Takeaway,C2725,Repeat,5,BBQ,Seekh Kebab,BBQ,2,180,110,Cash,Yes,5,15,Morning
109345,11/15/2025,Saturday,Night,Dine-In,C1507,Repeat,4,BBQ,Chicken Malai Boti,BBQ,4,520,350,Cash,No,10,25,Night
109346,1/5/2026,Monday,Morning,Dine-In,C2458,Repeat,3,Juice Bar,Orange Juice,Drink,5,220,80,Online,No,10,9,Morning
109347,12/14/2025,Sunday,Night,Dine-In,C1937,Repeat,5,BBQ,Chicken Boti,BBQ,3,480,310,Cash,No,5,24,Evening
109348,1/19/2026,Monday,Night,Dine-In,C1986,Repeat,6,Desi Food,Chicken Karahi,Main Course,2,1800,1100,Card,No,10,20,Morning
109349,11/17/2025,Monday,Night,Dine-In,C0053,Repeat,6,Desi Food,Chicken Handi,Main Course,3,1600,1050,Online,No,15,27,Morning
109350,11/23/2025,Sunday,Afternoon,Takeaway,C2839,Repeat,6,Sweet Section,Ras Malai,Dessert,3,260,180,Cash,Yes,10,16,Evening
109351,12/18/2025,Thursday,Night,Takeaway,C2703,New,1,Sweet Section,Gulab Jamun,Dessert,2,200,120,Card,No,5,10,Evening
109352,12/21/2025,Sunday,Night,Takeaway,C0145,Repeat,4,Desi Food,Daal Mash,Main Course,3,600,400,Online,Yes,5,28,Evening
109353,12/25/2025,Thursday,Night,Dine-In,C0864,Repeat,3,Juice Bar,Fresh Lime Soda,Drink,2,180,70,Cash,Yes,15,9,Night
109354,11/28/2025,Friday,Evening,Dine-In,C1077,Repeat,3,BBQ,Chicken Malai Boti,BBQ,5,520,350,Online,Yes,5,15,Night
109355,10/2/2025,Thursday,Evening,Dine-In,C1204,Repeat,5,Sweet Section,Gulab Jamun,Dessert,4,200,120,Card,Yes,5,9,Evening
109356,10/12/2025,Sunday,Morning,Takeaway,C0403,Repeat,5,BBQ,Chicken Tikka,BBQ,5,450,280,Card,Yes,0,4,Night
109357,12/20/2025,Saturday,Night,Dine-In,C2289,Repeat,4,Desi Food,Daal Mash,Main Course,5,600,400,Card,Yes,10,19,Night
109358,1/24/2026,Saturday,Afternoon,Takeaway,C1056,Repeat,2,BBQ,Chicken Tikka,BBQ,2,450,280,Card,Yes,5,29,Evening
109359,1/8/2026,Thursday,Night,Takeaway,C2159,Repeat,2,Desi Food,Mix Vegetable,Main Course,4,650,420,Cash,No,5,27,Morning
109360,12/2/2025,Tuesday,Evening,Takeaway,C0470,Repeat,3,Sweet Section,Gulab Jamun,Dessert,2,200,120,Online,Yes,10,28,Evening
109361,12/13/2025,Saturday,Night,Takeaway,C0648,Repeat,4,Desi Food,Mix Vegetable,Main Course,4,650,420,Cash,Yes,5,15,Evening
109362,12/5/2025,Friday,Night,Takeaway,C0644,New,1,Sweet Section,Gulab Jamun,Dessert,4,200,120,Card,No,10,24,Evening
109363,11/28/2025,Friday,Night,Dine-In,C2897,Repeat,3,Sweet Section,Custard,Dessert,2,150,100,Online,Yes,10,10,Evening
109364,10/29/2025,Wednesday,Morning,Dine-In,C1220,Repeat,5,BBQ,Chicken Malai Boti,BBQ,1,520,350,Cash,No,5,7,Morning
109365,12/20/2025,Saturday,Night,Takeaway,C1254,Repeat,6,Juice Bar,Banana Shake,Drink,3,220,150,Cash,No,10,27,Evening
109366,1/27/2026,Tuesday,Night,Dine-In,C2452,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Cash,Yes,0,6,Night
109367,12/31/2025,Wednesday,Night,Takeaway,C0164,New,1,BBQ,Seekh Kebab,BBQ,2,180,110,Cash,No,10,11,Night
109368,12/3/2025,Wednesday,Evening,Takeaway,C0202,New,1,Juice Bar,Orange Juice,Drink,3,220,80,Cash,No,15,6,Morning
109369,11/9/2025,Sunday,Morning,Takeaway,C1444,Repeat,4,Sweet Section,Custard,Dessert,1,150,100,Card,Yes,0,25,Evening
109370,12/3/2025,Wednesday,Evening,Dine-In,C0119,Repeat,6,BBQ,Chicken Malai Boti,BBQ,1,520,350,Card,Yes,10,7,Morning
109371,10/3/2025,Friday,Night,Dine-In,C0642,Repeat,4,Desi Food,Chicken Karahi,Main Course,4,1800,1100,Card,Yes,0,30,Night
109372,1/22/2026,Thursday,Afternoon,Dine-In,C0343,Repeat,5,Sweet Section,Custard,Dessert,2,150,100,Cash,No,15,7,Morning
109373,12/12/2025,Friday,Night,Dine-In,C1905,New,1,Juice Bar,Orange Juice,Drink,3,220,80,Cash,No,15,19,Night
109374,10/15/2025,Wednesday,Night,Dine-In,C1576,Repeat,4,BBQ,Seekh Kebab,BBQ,3,180,110,Card,Yes,15,10,Evening
109375,12/2/2025,Tuesday,Afternoon,Dine-In,C1407,Repeat,3,BBQ,Chicken Malai Boti,BBQ,1,520,350,Card,No,0,23,Night
109376,10/14/2025,Tuesday,Evening,Takeaway,C2465,New,1,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Cash,Yes,5,8,Evening
109377,11/9/2025,Sunday,Evening,Takeaway,C0250,New,1,Desi Food,Daal Mash,Main Course,4,600,400,Card,Yes,5,30,Night
109378,1/27/2026,Tuesday,Night,Dine-In,C0242,Repeat,3,Juice Bar,Strawberry Shake,Drink,2,280,170,Cash,Yes,15,24,Morning
109379,10/15/2025,Wednesday,Night,Takeaway,C1646,Repeat,4,Desi Food,Daal Chana,Main Course,2,550,360,Cash,Yes,10,29,Morning
109380,11/27/2025,Thursday,Night,Takeaway,C2778,Repeat,5,Juice Bar,Pomegranate Juice,Drink,4,350,160,Card,Yes,10,20,Morning
109381,11/19/2025,Wednesday,Night,Dine-In,C2802,Repeat,6,Desi Food,Daal Chana,Main Course,5,550,360,Card,No,5,21,Night
109382,10/22/2025,Wednesday,Morning,Takeaway,C0942,Repeat,2,Sweet Section,Kheer,Dessert,5,180,140,Online,No,15,14,Night
109383,12/26/2025,Friday,Evening,Takeaway,C1773,Repeat,2,BBQ,Seekh Kebab,BBQ,1,180,110,Card,No,5,29,Evening
109384,12/13/2025,Saturday,Night,Dine-In,C2970,Repeat,2,Sweet Section,Gulab Jamun,Dessert,3,200,120,Card,Yes,15,19,Night
109385,11/3/2025,Monday,Morning,Dine-In,C1089,New,1,Juice Bar,Fresh Lime Soda,Drink,5,180,70,Online,No,10,17,Morning
109386,12/7/2025,Sunday,Night,Dine-In,C0962,Repeat,3,Juice Bar,Strawberry Shake,Drink,3,280,170,Online,No,10,21,Evening
109387,11/4/2025,Tuesday,Evening,Dine-In,C1492,New,1,Sweet Section,Gulab Jamun,Dessert,1,200,120,Cash,No,0,13,Morning
109388,11/19/2025,Wednesday,Night,Dine-In,C1159,Repeat,4,Desi Food,Chicken White Karahi,Main Course,1,1950,1200,Card,Yes,0,14,Night
109389,10/20/2025,Monday,Evening,Dine-In,C2909,Repeat,3,Desi Food,Mix Vegetable,Main Course,1,650,420,Card,Yes,10,5,Night
109390,12/4/2025,Thursday,Afternoon,Takeaway,C1581,Repeat,5,Sweet Section,Ras Malai,Dessert,4,260,180,Online,Yes,15,15,Night
109391,11/9/2025,Sunday,Evening,Dine-In,C2825,Repeat,4,Desi Food,Mix Vegetable,Main Course,5,650,420,Cash,Yes,0,9,Evening
109392,10/24/2025,Friday,Night,Takeaway,C1164,Repeat,4,Desi Food,Daal Chana,Main Course,1,550,360,Cash,No,15,28,Evening
109393,1/18/2026,Sunday,Night,Dine-In,C2631,Repeat,4,Juice Bar,Fresh Lime Soda,Drink,5,180,70,Online,Yes,0,30,Evening
109394,1/23/2026,Friday,Evening,Takeaway,C0346,Repeat,5,Sweet Section,Gajar Halwa,Dessert,1,300,210,Online,Yes,10,26,Night
109395,1/4/2026,Sunday,Night,Dine-In,C0772,Repeat,6,Sweet Section,Gulab Jamun,Dessert,4,200,120,Card,Yes,15,10,Night
109396,12/27/2025,Saturday,Night,Takeaway,C0494,New,1,Desi Food,Chicken Handi,Main Course,5,1600,1050,Online,Yes,10,26,Morning
109397,11/6/2025,Thursday,Night,Takeaway,C2109,Repeat,6,Desi Food,Daal Mash,Main Course,1,600,400,Cash,Yes,10,8,Night
109398,11/14/2025,Friday,Evening,Dine-In,C2557,Repeat,2,Desi Food,Mutton Karahi,Main Course,2,3200,2200,Card,No,5,29,Morning
109399,12/12/2025,Friday,Night,Takeaway,C0416,Repeat,4,Desi Food,Chicken Handi,Main Course,2,1600,1050,Cash,No,10,16,Morning
109400,12/10/2025,Wednesday,Evening,Takeaway,C0134,Repeat,4,Desi Food,Mix Vegetable,Main Course,1,650,420,Cash,Yes,0,13,Morning
109401,1/13/2026,Tuesday,Night,Takeaway,C1561,Repeat,5,BBQ,Beef Kebab,BBQ,1,200,140,Online,No,5,9,Morning
109402,10/2/2025,Thursday,Evening,Dine-In,C1563,Repeat,3,BBQ,Chicken Boti,BBQ,3,480,310,Cash,Yes,0,7,Morning
109403,1/6/2026,Tuesday,Night,Takeaway,C1275,Repeat,4,Juice Bar,Strawberry Shake,Drink,5,280,170,Cash,No,5,4,Night
109404,11/13/2025,Thursday,Afternoon,Dine-In,C2501,Repeat,3,Desi Food,Chicken White Karahi,Main Course,1,1950,1200,Cash,No,15,25,Morning
109405,1/12/2026,Monday,Afternoon,Dine-In,C0838,Repeat,3,Juice Bar,Banana Shake,Drink,2,220,150,Card,Yes,0,10,Night
109406,10/10/2025,Friday,Afternoon,Dine-In,C0732,Repeat,5,BBQ,Chicken Malai Boti,BBQ,4,520,350,Cash,Yes,15,8,Night
109407,11/3/2025,Monday,Evening,Dine-In,C2269,Repeat,2,BBQ,Chicken Malai Boti,BBQ,3,520,350,Online,Yes,15,25,Evening
109408,12/1/2025,Monday,Evening,Dine-In,C1677,Repeat,6,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Cash,No,15,16,Night
109409,10/7/2025,Tuesday,Afternoon,Takeaway,C1404,Repeat,3,BBQ,Chicken Tikka,BBQ,5,450,280,Card,Yes,10,25,Night
109410,11/1/2025,Saturday,Evening,Takeaway,C1857,Repeat,2,Juice Bar,Mango Juice,Drink,2,250,90,Card,No,10,25,Morning
109411,1/27/2026,Tuesday,Night,Dine-In,C0551,New,1,Desi Food,Chicken Handi,Main Course,3,1600,1050,Cash,No,10,26,Morning
109412,1/19/2026,Monday,Night,Takeaway,C1867,Repeat,4,Desi Food,Chicken Handi,Main Course,1,1600,1050,Cash,No,5,20,Morning
109413,11/10/2025,Monday,Morning,Dine-In,C2828,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,5,180,70,Cash,Yes,10,13,Evening
109414,1/6/2026,Tuesday,Night,Dine-In,C0593,New,1,Juice Bar,Mango Juice,Drink,2,250,90,Cash,Yes,5,12,Evening
109415,1/1/2026,Thursday,Night,Dine-In,C1811,New,1,Desi Food,Chicken White Karahi,Main Course,5,1950,1200,Online,No,0,17,Night
109416,11/27/2025,Thursday,Morning,Takeaway,C0252,New,1,Juice Bar,Banana Shake,Drink,5,220,150,Card,No,0,24,Night
109417,10/29/2025,Wednesday,Evening,Takeaway,C2310,Repeat,4,Sweet Section,Kheer,Dessert,4,180,140,Card,Yes,0,10,Morning
109418,12/15/2025,Monday,Night,Dine-In,C1382,Repeat,2,BBQ,Chicken Malai Boti,BBQ,2,520,350,Online,No,5,20,Night
109419,1/18/2026,Sunday,Night,Takeaway,C2891,Repeat,6,Juice Bar,Banana Shake,Drink,2,220,150,Cash,No,15,8,Evening
109420,10/23/2025,Thursday,Night,Takeaway,C0151,Repeat,4,Desi Food,Daal Mash,Main Course,1,600,400,Online,Yes,0,29,Evening
109421,11/2/2025,Sunday,Afternoon,Dine-In,C1710,Repeat,5,Desi Food,Chicken Karahi,Main Course,4,1800,1100,Card,Yes,15,23,Morning
109422,11/4/2025,Tuesday,Night,Takeaway,C0764,Repeat,6,Sweet Section,Gulab Jamun,Dessert,5,200,120,Cash,No,15,22,Morning
109423,10/21/2025,Tuesday,Afternoon,Takeaway,C0705,Repeat,4,BBQ,Chicken Tikka,BBQ,1,450,280,Card,Yes,5,10,Night
109424,10/28/2025,Tuesday,Night,Dine-In,C2742,Repeat,5,Desi Food,Chicken White Karahi,Main Course,4,1950,1200,Online,No,0,30,Night
109425,10/5/2025,Sunday,Afternoon,Takeaway,C1653,Repeat,3,Desi Food,Daal Chana,Main Course,2,550,360,Card,Yes,5,30,Morning
109426,11/11/2025,Tuesday,Night,Dine-In,C2857,New,1,BBQ,Chicken Boti,BBQ,4,480,310,Card,No,5,18,Night
109427,10/29/2025,Wednesday,Afternoon,Dine-In,C1836,Repeat,5,BBQ,Chicken Malai Boti,BBQ,3,520,350,Online,No,15,19,Night
109428,10/3/2025,Friday,Night,Takeaway,C2543,Repeat,2,Juice Bar,Mango Juice,Drink,1,250,90,Card,No,10,6,Night
109429,1/20/2026,Tuesday,Evening,Dine-In,C2112,Repeat,6,BBQ,Chicken Boti,BBQ,2,480,310,Online,No,15,12,Night
109430,1/11/2026,Sunday,Night,Takeaway,C1570,Repeat,5,BBQ,Chicken Malai Boti,BBQ,1,520,350,Online,Yes,10,15,Evening
109431,10/11/2025,Saturday,Afternoon,Takeaway,C1662,Repeat,6,Desi Food,Mix Vegetable,Main Course,3,650,420,Card,Yes,15,19,Night
109432,10/14/2025,Tuesday,Evening,Takeaway,C2056,Repeat,4,Desi Food,Daal Mash,Main Course,3,600,400,Online,Yes,15,15,Evening
109433,1/28/2026,Wednesday,Evening,Dine-In,C0212,Repeat,3,Juice Bar,Fresh Lime Soda,Drink,3,180,70,Card,Yes,15,24,Evening
109434,10/9/2025,Thursday,Afternoon,Dine-In,C1869,Repeat,5,BBQ,Chicken Boti,BBQ,1,480,310,Cash,No,0,9,Evening
109435,12/27/2025,Saturday,Afternoon,Takeaway,C1184,Repeat,3,Sweet Section,Custard,Dessert,4,150,100,Card,Yes,0,13,Morning
109436,11/2/2025,Sunday,Night,Takeaway,C1477,Repeat,4,Sweet Section,Kheer,Dessert,4,180,140,Online,Yes,5,24,Night
109437,12/8/2025,Monday,Night,Takeaway,C2130,Repeat,2,BBQ,Beef Boti,BBQ,1,700,520,Cash,Yes,5,16,Morning
109438,1/16/2026,Friday,Night,Takeaway,C2619,New,1,Sweet Section,Kheer,Dessert,3,180,140,Online,Yes,5,23,Evening
109439,10/7/2025,Tuesday,Afternoon,Takeaway,C1285,Repeat,3,Sweet Section,Gajar Halwa,Dessert,1,300,210,Online,No,15,28,Morning
109440,12/19/2025,Friday,Afternoon,Dine-In,C2936,Repeat,5,Sweet Section,Gulab Jamun,Dessert,4,200,120,Online,Yes,5,24,Night
109441,1/13/2026,Tuesday,Evening,Takeaway,C1036,Repeat,2,BBQ,Beef Boti,BBQ,5,700,520,Online,No,0,28,Morning
109442,1/4/2026,Sunday,Night,Takeaway,C2392,Repeat,5,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Card,Yes,15,18,Morning
109443,12/17/2025,Wednesday,Morning,Takeaway,C2061,Repeat,4,Desi Food,Chicken Karahi,Main Course,3,1800,1100,Cash,No,5,20,Morning
109444,11/8/2025,Saturday,Evening,Takeaway,C2249,Repeat,5,BBQ,Chicken Tikka,BBQ,4,450,280,Cash,Yes,5,28,Morning
109445,1/13/2026,Tuesday,Night,Dine-In,C1212,Repeat,5,Desi Food,Chicken Karahi,Main Course,2,1800,1100,Online,No,5,12,Evening
109446,11/13/2025,Thursday,Evening,Takeaway,C0770,Repeat,3,Juice Bar,Strawberry Shake,Drink,1,280,170,Online,No,15,25,Night
109447,1/8/2026,Thursday,Night,Dine-In,C2882,Repeat,2,Sweet Section,Gulab Jamun,Dessert,5,200,120,Cash,Yes,15,26,Morning
109448,10/13/2025,Monday,Evening,Takeaway,C2747,Repeat,5,BBQ,Seekh Kebab,BBQ,3,180,110,Online,No,15,19,Morning
109449,1/15/2026,Thursday,Night,Dine-In,C2319,Repeat,6,Desi Food,Chicken Handi,Main Course,5,1600,1050,Cash,Yes,5,23,Evening
109450,11/27/2025,Thursday,Night,Dine-In,C1650,Repeat,5,BBQ,Chicken Malai Boti,BBQ,2,520,350,Card,Yes,10,19,Evening
109451,10/9/2025,Thursday,Afternoon,Takeaway,C0213,Repeat,4,Desi Food,Beef Nihari,Main Course,2,1400,950,Online,Yes,0,16,Night
109452,1/6/2026,Tuesday,Evening,Takeaway,C1201,Repeat,2,Sweet Section,Custard,Dessert,4,150,100,Cash,Yes,5,27,Evening
109453,11/7/2025,Friday,Night,Dine-In,C1024,Repeat,2,Sweet Section,Custard,Dessert,5,150,100,Cash,No,0,20,Morning
109454,1/7/2026,Wednesday,Night,Dine-In,C2317,Repeat,3,Desi Food,Mix Vegetable,Main Course,5,650,420,Cash,Yes,5,12,Evening
109455,10/21/2025,Tuesday,Night,Dine-In,C2470,Repeat,3,BBQ,Beef Boti,BBQ,3,700,520,Cash,Yes,5,29,Night
109456,11/18/2025,Tuesday,Night,Takeaway,C0025,Repeat,3,Juice Bar,Mango Juice,Drink,1,250,90,Online,No,5,26,Night
109457,10/4/2025,Saturday,Night,Takeaway,C0204,Repeat,2,BBQ,Chicken Tikka,BBQ,1,450,280,Online,No,10,9,Morning
109458,11/5/2025,Wednesday,Morning,Dine-In,C1298,New,1,Desi Food,Chicken Handi,Main Course,2,1600,1050,Cash,No,5,18,Night
109459,10/7/2025,Tuesday,Night,Takeaway,C1803,Repeat,5,Desi Food,Mutton Karahi,Main Course,2,3200,2200,Card,No,5,15,Morning
109460,12/4/2025,Thursday,Evening,Dine-In,C2463,Repeat,6,Desi Food,Beef Nihari,Main Course,4,1400,950,Cash,No,5,16,Night
109461,11/16/2025,Sunday,Morning,Takeaway,C0416,Repeat,4,Juice Bar,Banana Shake,Drink,2,220,150,Online,Yes,10,19,Morning
109462,10/20/2025,Monday,Night,Dine-In,C1876,Repeat,4,Desi Food,Mutton Karahi,Main Course,4,3200,2200,Cash,No,5,11,Night
109463,10/26/2025,Sunday,Night,Takeaway,C2040,Repeat,4,Juice Bar,Pomegranate Juice,Drink,4,350,160,Cash,Yes,10,19,Evening
109464,12/29/2025,Monday,Night,Dine-In,C1760,Repeat,3,BBQ,Beef Kebab,BBQ,1,200,140,Cash,No,10,13,Evening
109465,10/31/2025,Friday,Evening,Takeaway,C1331,Repeat,5,Juice Bar,Orange Juice,Drink,5,220,80,Card,Yes,10,30,Night
109466,12/9/2025,Tuesday,Afternoon,Takeaway,C1714,Repeat,5,Juice Bar,Orange Juice,Drink,1,220,80,Online,No,5,12,Evening
109467,1/2/2026,Friday,Afternoon,Takeaway,C0642,Repeat,2,Juice Bar,Pomegranate Juice,Drink,2,350,160,Online,Yes,10,24,Morning
109468,10/29/2025,Wednesday,Morning,Takeaway,C1094,Repeat,5,Desi Food,Daal Chana,Main Course,1,550,360,Cash,No,15,7,Night
109469,12/22/2025,Monday,Morning,Dine-In,C2508,Repeat,5,BBQ,Chicken Malai Boti,BBQ,3,520,350,Cash,No,0,26,Evening
109470,11/16/2025,Sunday,Night,Takeaway,C1616,Repeat,6,Juice Bar,Fresh Lime Soda,Drink,4,180,70,Cash,No,5,29,Morning
109471,11/7/2025,Friday,Evening,Takeaway,C2166,New,1,BBQ,Chicken Malai Boti,BBQ,4,520,350,Online,No,5,27,Night
109472,1/24/2026,Saturday,Evening,Dine-In,C1682,Repeat,5,Desi Food,Chicken Handi,Main Course,4,1600,1050,Online,No,0,4,Evening
109473,12/6/2025,Saturday,Evening,Dine-In,C0125,Repeat,5,Juice Bar,Orange Juice,Drink,3,220,80,Online,No,5,26,Morning
109474,10/25/2025,Saturday,Afternoon,Dine-In,C1188,Repeat,6,Juice Bar,Fresh Lime Soda,Drink,4,180,70,Cash,Yes,10,26,Evening
109475,11/2/2025,Sunday,Evening,Dine-In,C1755,New,1,Juice Bar,Banana Shake,Drink,2,220,150,Online,No,0,13,Night
109476,1/20/2026,Tuesday,Evening,Takeaway,C1693,Repeat,3,Sweet Section,Gulab Jamun,Dessert,5,200,120,Online,Yes,5,14,Night
109477,10/17/2025,Friday,Night,Dine-In,C2235,Repeat,4,Juice Bar,Strawberry Shake,Drink,5,280,170,Card,No,5,20,Evening
109478,10/20/2025,Monday,Evening,Dine-In,C1989,Repeat,3,Sweet Section,Ras Malai,Dessert,4,260,180,Cash,Yes,0,7,Night
109479,1/23/2026,Friday,Afternoon,Takeaway,C2034,Repeat,3,Desi Food,Mutton Karahi,Main Course,5,3200,2200,Cash,No,5,27,Evening
109480,12/19/2025,Friday,Evening,Dine-In,C2819,Repeat,6,BBQ,Chicken Tikka,BBQ,3,450,280,Online,Yes,15,8,Night
109481,11/4/2025,Tuesday,Morning,Dine-In,C2812,Repeat,2,Desi Food,Mutton Karahi,Main Course,1,3200,2200,Cash,Yes,0,7,Evening
109482,1/9/2026,Friday,Night,Takeaway,C1554,Repeat,6,Juice Bar,Orange Juice,Drink,3,220,80,Online,Yes,5,12,Night
109483,10/15/2025,Wednesday,Night,Dine-In,C0491,New,1,Desi Food,Mutton Karahi,Main Course,1,3200,2200,Online,No,0,19,Night
109484,1/6/2026,Tuesday,Evening,Dine-In,C0466,Repeat,4,Desi Food,Mix Vegetable,Main Course,3,650,420,Online,Yes,10,24,Night
109485,11/9/2025,Sunday,Evening,Takeaway,C2807,Repeat,4,Sweet Section,Gajar Halwa,Dessert,3,300,210,Cash,No,15,20,Evening
109486,10/6/2025,Monday,Night,Takeaway,C1442,Repeat,6,BBQ,Chicken Boti,BBQ,1,480,310,Cash,Yes,10,4,Evening
109487,11/29/2025,Saturday,Morning,Dine-In,C2624,Repeat,5,Juice Bar,Mango Juice,Drink,2,250,90,Card,No,10,28,Morning
109488,11/15/2025,Saturday,Night,Dine-In,C0043,Repeat,2,Juice Bar,Orange Juice,Drink,4,220,80,Card,Yes,15,20,Evening
109489,1/16/2026,Friday,Evening,Takeaway,C1618,Repeat,3,Sweet Section,Ras Malai,Dessert,1,260,180,Card,Yes,5,10,Night
109490,10/16/2025,Thursday,Evening,Takeaway,C0124,New,1,BBQ,Chicken Malai Boti,BBQ,3,520,350,Online,No,0,14,Night
109491,1/23/2026,Friday,Morning,Takeaway,C1466,Repeat,4,BBQ,Chicken Boti,BBQ,3,480,310,Cash,Yes,0,23,Evening
109492,11/11/2025,Tuesday,Evening,Dine-In,C2869,New,1,Sweet Section,Gajar Halwa,Dessert,5,300,210,Card,No,10,10,Evening
109493,11/29/2025,Saturday,Night,Dine-In,C0050,Repeat,4,Juice Bar,Orange Juice,Drink,1,220,80,Cash,No,5,19,Morning
109494,11/18/2025,Tuesday,Afternoon,Dine-In,C1699,Repeat,2,Desi Food,Chicken White Karahi,Main Course,3,1950,1200,Cash,No,10,23,Night
109495,12/11/2025,Thursday,Night,Dine-In,C2724,Repeat,4,Desi Food,Daal Mash,Main Course,3,600,400,Cash,No,5,27,Evening
109496,11/16/2025,Sunday,Night,Dine-In,C0353,Repeat,2,Sweet Section,Gulab Jamun,Dessert,4,200,120,Card,Yes,5,22,Night
109497,12/9/2025,Tuesday,Night,Takeaway,C1354,Repeat,3,Juice Bar,Strawberry Shake,Drink,5,280,170,Card,Yes,15,7,Evening
109498,10/8/2025,Wednesday,Evening,Takeaway,C1218,Repeat,4,Juice Bar,Orange Juice,Drink,3,220,80,Cash,No,15,7,Night
109499,12/6/2025,Saturday,Evening,Dine-In,C0147,Repeat,6,Desi Food,Chicken Karahi,Main Course,3,1800,1100,Online,No,0,30,Night
109500,12/22/2025,Monday,Morning,Takeaway,C2091,Repeat,4,Sweet Section,Kheer,Dessert,5,180,140,Online,Yes,0,20,Evening
109501,12/8/2025,Monday,Night,Dine-In,C2820,Repeat,3,Juice Bar,Pomegranate Juice,Drink,1,350,160,Card,No,0,25,Evening
109502,12/2/2025,Tuesday,Night,Takeaway,C0554,Repeat,6,Desi Food,Mutton Karahi,Main Course,3,3200,2200,Online,No,5,18,Night
109503,10/6/2025,Monday,Night,Takeaway,C0498,Repeat,5,Juice Bar,Orange Juice,Drink,1,220,80,Cash,Yes,0,25,Evening
109504,10/9/2025,Thursday,Evening,Dine-In,C0632,Repeat,6,Desi Food,Beef Nihari,Main Course,4,1400,950,Cash,Yes,5,24,Night
109505,10/19/2025,Sunday,Evening,Takeaway,C0930,Repeat,2,Juice Bar,Orange Juice,Drink,4,220,80,Card,No,0,28,Night
109506,1/8/2026,Thursday,Afternoon,Dine-In,C0865,Repeat,3,Sweet Section,Gajar Halwa,Dessert,2,300,210,Cash,Yes,5,5,Night
109507,12/24/2025,Wednesday,Night,Takeaway,C2521,Repeat,5,Desi Food,Mutton Karahi,Main Course,4,3200,2200,Online,Yes,10,7,Morning
109508,1/14/2026,Wednesday,Night,Takeaway,C1545,New,1,Juice Bar,Banana Shake,Drink,4,220,150,Online,Yes,10,7,Night
109509,12/31/2025,Wednesday,Evening,Dine-In,C0219,Repeat,2,BBQ,Seekh Kebab,BBQ,2,180,110,Cash,No,0,21,Morning
109510,12/16/2025,Tuesday,Night,Takeaway,C0022,Repeat,5,Sweet Section,Gajar Halwa,Dessert,3,300,210,Card,Yes,10,22,Night
109511,12/23/2025,Tuesday,Evening,Dine-In,C0689,Repeat,4,Desi Food,Beef Nihari,Main Course,1,1400,950,Card,Yes,15,14,Morning
109512,12/23/2025,Tuesday,Evening,Takeaway,C0810,Repeat,3,BBQ,Beef Kebab,BBQ,4,200,140,Online,Yes,5,26,Night
109513,1/2/2026,Friday,Afternoon,Dine-In,C2178,Repeat,2,Desi Food,Chicken Karahi,Main Course,5,1800,1100,Cash,No,5,18,Morning
109514,12/11/2025,Thursday,Evening,Takeaway,C0927,Repeat,3,Sweet Section,Kheer,Dessert,3,180,140,Online,Yes,10,13,Evening
109515,10/29/2025,Wednesday,Night,Takeaway,C2149,Repeat,4,BBQ,Beef Kebab,BBQ,3,200,140,Cash,No,5,14,Morning
109516,10/2/2025,Thursday,Evening,Takeaway,C1957,Repeat,3,Juice Bar,Fresh Lime Soda,Drink,3,180,70,Cash,Yes,0,12,Evening
109517,10/15/2025,Wednesday,Night,Takeaway,C2344,Repeat,4,Desi Food,Daal Chana,Main Course,2,550,360,Online,Yes,5,27,Morning
109518,10/26/2025,Sunday,Evening,Takeaway,C0389,New,1,Juice Bar,Strawberry Shake,Drink,3,280,170,Card,Yes,10,23,Morning
